"","V1","V2"
"1",168.094466298189,107.263566470518
"2",86.7038327614009,114.093824241831
"3",116.27455743505,164.776164931211
"4",151.1236249435,304.566507501336
"5",99.4020363219914,149.912882704538
"6",81.5749304490366,41.4700090929941
"7",384.926942806218,107.830217073101
"8",101.23928519743,118.595510184332
"9",75.3540974900915,35.1506539982321
"10",95.2049133319853,98.8626004640413
"11",81.611781727925,128.444920050751
"12",76.7737933886247,156.636693426098
"13",25.3973838068436,75.5129056077474
"14",98.5225070494256,168.929097772115
"15",244.270867495514,233.141742702716
"16",142.984896600004,129.603017750553
"17",88.1226003704165,122.756614836964
"18",278.933170912559,117.285910909034
"19",84.3256144730714,91.7910859091605
"20",291.990663566544,233.784430780559
"21",179.906162323067,217.421272068003
"22",168.484514889778,48.3020414320249
"23",52.6972154722294,100.862457283953
"24",167.465578623306,472.863142878122
"25",128.954429978366,159.91199852386
"26",140.217255074933,79.3105753534868
"27",132.194022430012,99.9417648968547
"28",113.894018617015,172.739649993642
"29",196.35219425184,236.593703490051
"30",420.649807352799,143.503740118585
"31",82.5637499369201,109.908334905527
"32",109.707454788241,62.7102373087934
"33",160.781006604571,125.824691226766
"34",124.18791113116,87.4870478138176
"35",110.024156979994,119.394983180685
"36",182.433093274654,123.252900592686
"37",142.91960915384,60.7488574517822
"38",54.7487365774796,123.885981917963
"39",110.905929340898,84.1963251857753
"40",42.073169575768,156.554620846784
"41",84.8638182868888,238.9669990818
"42",114.917201596022,99.8278394947605
"43",73.6209215016827,172.789165005694
"44",99.5534389635242,166.202373622576
"45",102.857838162166,204.652053287789
"46",126.771456484749,135.271751358622
"47",222.818022949576,57.5463736622702
"48",170.283758005712,221.771113888591
"49",64.3349166462683,416.705354573317
"50",72.6963721845771,73.2996750143639
"51",54.6353102454696,158.690027698289
"52",39.569712782307,185.743913339276
"53",147.679572253421,127.587098061482
"54",214.900234191957,147.799004826403
"55",82.9691949221614,205.744284706639
"56",79.9000372686428,160.590515487726
"57",176.321832377843,173.895414467333
"58",108.007990606484,186.246810490584
"59",65.0011163932957,95.3671491535657
"60",108.801680665714,139.792304187564
"61",137.126331112018,126.830441643077
"62",133.010265002987,136.796662257628
"63",182.853131938373,189.773124079487
"64",119.152328681316,97.7736134608061
"65",112.113506071721,78.5212824345718
"66",27.5281952939055,93.8387676373042
"67",50.8466469048275,170.452300803069
"68",175.16941617337,139.726141513242
"69",82.4270053613929,186.698226646578
"70",58.8432207445462,120.114274092478
"71",156.193225595316,162.219602376163
"72",208.408954664155,97.0844869341354
"73",89.3777187006753,61.4772721454565
"74",74.8248873400324,102.592423495554
"75",175.521692550771,102.708881585274
"76",157.070805273949,185.174429066168
"77",119.293200678141,178.403833532108
"78",97.6853214414494,202.502600573726
"79",67.9270211386446,144.264714239438
"80",111.45120417421,140.105611258783
"81",89.0968585124088,108.816699009342
"82",225.942199484092,213.008510390664
"83",171.451393546012,74.044457184554
"84",121.120984780349,167.921864774797
"85",62.3712923436325,121.77036642992
"86",115.3474542949,20.1111311859276
"87",87.6699708070881,181.689906609132
"88",135.435716718858,54.281107645318
"89",186.277347630628,113.606591185876
"90",166.388127290724,114.781654556828
"91",53.9179031430036,55.9834476663717
"92",149.264758180084,171.679296089707
"93",120.936506525877,81.0909863545483
"94",112.024993701796,83.9539459891219
"95",98.7639268356781,90.7453705622636
"96",111.706122697382,81.3351162450017
"97",154.940101575964,81.6896641647378
"98",117.36252456227,298.428512710834
"99",85.3767415088229,215.961395531446
"100",96.9793947296854,147.925298677588
"101",269.834601396032,98.545443526865
"102",137.631835243322,64.333712159628
"103",201.06297873171,115.517360336387
"104",46.3226745504424,270.773758674734
"105",257.835578232356,202.705202832664
"106",144.726556929609,66.0873401561031
"107",100.305688708908,192.398058838161
"108",49.9793096502232,317.498066478459
"109",173.145833519138,172.605300856102
"110",272.068767821654,247.968281614484
"111",80.436092975817,77.8997897230011
"112",236.886461799004,43.5154804477089
"113",129.700789857734,77.7851351180803
"114",114.243953984019,242.825837674888
"115",75.8586046205918,70.4969427172209
"116",109.615882890961,170.958311400957
"117",108.660741228212,232.265538209619
"118",204.409590536581,256.671435539475
"119",131.985033397504,144.883346007447
"120",148.638011028346,203.574545798227
"121",147.737149500586,314.638978283339
"122",153.075777440241,120.678835321809
"123",93.5192988147374,258.219523052181
"124",64.2511752217026,119.574694191682
"125",157.124255581559,88.5733543648444
"126",102.086491858124,186.542238766154
"127",205.964315534432,121.293338170914
"128",103.430743406967,131.546060372072
"129",127.169455793095,161.030264864667
"130",114.415688986465,72.2982221381368
"131",75.2331917653149,132.862403497833
"132",114.32178434233,67.0634216642819
"133",65.0545064169527,189.199514404432
"134",44.1688935370762,85.3470228992556
"135",101.608341713296,84.1732103038193
"136",184.348893854661,65.0864105014016
"137",76.7173965329059,62.4337278936435
"138",165.273353817247,152.376640478407
"139",185.640733569299,71.0427895585096
"140",93.8016162739388,63.4308273297145
"141",193.637851303765,154.438237028401
"142",60.1486084933263,194.826608701935
"143",68.7178735499555,63.7399453244507
"144",171.451300382226,104.312468345313
"145",161.798428215367,139.005611825278
"146",175.134764594013,65.3319821124262
"147",140.747629454257,177.128315562812
"148",29.6080499368302,130.801392939398
"149",50.2768039321196,141.443506325866
"150",156.616687572095,44.8628317162991
"151",82.8120070787538,92.8011172764877
"152",173.736968272833,527.139143987274
"153",79.2105643887912,108.566962018192
"154",121.25044180723,72.0532910560296
"155",219.10812215594,141.384186103613
"156",153.326549490339,168.67287060072
"157",210.034136677031,328.268094795465
"158",141.516199185526,202.271978754926
